ID,Protein Name,host.sim,deg.sim,GO ID,GO Terms,Domain ID,Domain Name,domain.sim,Druggable,Predict Score
tr|H9BA02|H9BA02_EIMTE,ADP/ATP translocase,0.0,71.2,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA04|H9BA04_EIMTE,Triosephosphate isomerase,0.0,52.5,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA08|H9BA08_EIMTE,isocitrate dehydrogenase (NADP(+)),0.0,66.7,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA10|H9BA10_EIMTE,Palmitoyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA12|H9BA12_EIMTE,Ribosomal protein S9,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA13|H9BA13_EIMTE,Prefoldin subunit 5,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA14|H9BA14_EIMTE,40S ribosomal protein S3a,0.0,68.6,GO:0006412,translation (biological_process),PF01015.21,Ribosomal_S3Ae,0.0,Positive,0.9971478830019888
tr|H9BA18|H9BA18_EIMTE,Sulfhydryl oxidase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA24|H9BA24_EIMTE,Eukaryotic translation initiation factor 3 subunit I,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA29|H9BA29_EIMTE,Cyclic nucleotide-binding domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA30|H9BA30_EIMTE,SAM-dependent MTase RsmB/NOP-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA32|H9BA32_EIMTE,Rhomboid-like protease,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA33|H9BA33_EIMTE,BOS complex subunit TMEM147,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA40|H9BA40_EIMTE,RNA helicase,0.0,65.1,GO:0005524,ATP binding (molecular_function),PF00270.32;PF00270.32;PF00270.32;PF00270.32;PF00271.34;PF04851.18;PF04851.18;PF07517.17,DEAD;DEAD;DEAD;DEAD;Helicase_C;ResIII;ResIII;SecA_DEAD,0.0,Positive,0.9882397064267672
tr|H9BA45|H9BA45_EIMTE,Casein kinase II subunit beta,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA48|H9BA48_EIMTE,Lysine--tRNA ligase,0.0,53.7,GO:0005524,ATP binding (molecular_function),PF00152.23;PF01336.28;PF01409.23;PF01409.23,tRNA-synt_2;tRNA_anti-codon;tRNA-synt_2d;tRNA-synt_2d,0.0,Positive,0.9875113227559345
tr|H9BA49|H9BA49_EIMTE,Eukaryotic translation initiation factor 3 subunit G,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|I4DEF5|I4DEF5_EIMTE,Generative cell specific-1,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|I6N8J5|I6N8J5_EIMTE,DNA-directed RNA polymerase (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|I6N8J7|I6N8J7_EIMTE,DNA-directed RNA polymerase (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K4HMS0|K4HMS0_EIMTE,Dipeptidyl peptidase 1 (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MN54|K9MN54_EIMTE,Pyroglutamyl-peptidase I (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MN68|K9MN68_EIMTE,subtilisin (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MP41|K9MP41_EIMTE,N(6)-L-threonylcarbamoyladenine synthase (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MP81|K9MP81_EIMTE,subtilisin (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MPI8|K9MPI8_EIMTE,Putative S2P-like protease (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MPJ0|K9MPJ0_EIMTE,subtilisin (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|K9MPU1|K9MPU1_EIMTE,ubiquitinyl hydrolase 1 (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|M1RUT5|M1RUT5_EIMTE,protein-serine/threonine phosphatase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|O43999|RS3A_EIMTE,Small ribosomal subunit protein eS1,96.2,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|O44001|HSP90_EIMTE,Heat shock protein 90,0.0,77.3,GO:0005524,ATP binding (molecular_function),PF00183.21;PF02518.29;PF13589.9;PF10158.12,HSP90;HATPase_c;HATPase_c_3;LOH1CR12,0.0,Positive,0.9873405346913698
sp|P13399|TA4_EIMTE,Sporulated oocyst TA4 antigen,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q07600|Q07600_EIMTE,proton-translocating NAD(P)(+) transhydrogenase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q0VIP6|Q0VIP6_EIMTE,Enoyl-acyl carrier reductase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q24928|Q24928_EIMTE,Immunoglobulin heavy chain binding protein (Fragment),0.0,69.9,GO:0005524,ATP binding (molecular_function),PF00012.23;PF06723.16;PF06723.16;PF14450.9;PF14450.9;PF14450.9;PF06098.14;PF06098.14;PF02782.19,HSP70;MreB_Mbl;MreB_Mbl;FtsA;FtsA;FtsA;Radial_spoke_3;Radial_spoke_3;FGGY_C,0.0,Positive,0.9698941406248144
tr|Q24935|Q24935_EIMTE,Organellar heat shock protein,0.0,73.6,GO:0005524,ATP binding (molecular_function),PF00012.23;PF06723.16;PF06723.16;PF14450.9;PF14450.9;PF14450.9;PF02782.19;PF17376.5,HSP70;MreB_Mbl;MreB_Mbl;FtsA;FtsA;FtsA;FGGY_C;DUF5398,0.0,Positive,0.9907160381855196
tr|Q24937|Q24937_EIMTE,proton-translocating NAD(P)(+) transhydrogenase (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q2MJS6|Q2MJS6_EIMTE,Rhomboid-like protease,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|Q33451|EFTU_EIMTE,"Elongation factor Tu, apicoplast",0.0,54.6,GO:0005525,GTP binding (molecular_function),PF00009.30;PF03143.20;PF03143.20;PF03144.28;PF01926.26;PF01926.26;PF03193.19;PF03193.19;PF02492.22;PF02492.22,GTP_EFTU;GTP_EFTU_D3;GTP_EFTU_D3;GTP_EFTU_D2;MMR_HSR1;MMR_HSR1;RsgA_GTPase;RsgA_GTPase;cobW;cobW,0.0,Positive,0.987947337730438
sp|Q5EY89|RL5_EIMTE,Large ribosomal subunit protein uL18,0.0,56.9,GO:0006412,translation (biological_process),PF17144.7;PF14204.9;PF14204.9,Ribosomal_L5e;Ribosomal_L18_c;Ribosomal_L18_c,0.0,Positive,0.9878948348804834
tr|Q5IFI5|Q5IFI5_EIMTE,Profilin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q68NI2|Q68NI2_EIMTE,Profilin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q7YN58|Q7YN58_EIMTE,DNA-directed RNA polymerase subunit,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q7YN59|Q7YN59_EIMTE,DNA-directed RNA polymerase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|Q7YN68|RR12_EIMTE,Small ribosomal subunit protein uS12c,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q7YN72|Q7YN72_EIMTE,Ribosomal protein L6,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|Q7YN74|RK14_EIMTE,Large ribosomal subunit protein uL14c,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|Q7YN79|RK2_EIMTE,Large ribosomal subunit protein uL2c,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|Q7YN81|RR4_EIMTE,Small ribosomal subunit protein uS4c,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q8I8U4|Q8I8U4_EIMTE,L-lactate dehydrogenase,0.0,50.2,GO:0016491,oxidoreductase activity (molecular_function),PF00056.26;PF02866.21;PF02056.19;PF02056.19;PF13560.9;PF13560.9;PF13560.9,Ldh_1_N;Ldh_1_C;Glyco_hydro_4;Glyco_hydro_4;HTH_31;HTH_31;HTH_31,0.0,Positive,0.99253522689213
tr|Q8T7J7|Q8T7J7_EIMTE,Histone H3,94.1,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
sp|Q967Y9|RLA2_EIMTE,Large ribosomal subunit protein P2,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|Q9BI05|Q9BI05_EIMTE,Microneme protein 4,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KFY1|U6KFY1_EIMTE,Triosephosphate isomerase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KG00|U6KG00_EIMTE,DNA-directed DNA polymerase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KG36|U6KG36_EIMTE,DNA 3'-5' helicase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KG79|U6KG79_EIMTE,Nucleoside transporter protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGE3|U6KGE3_EIMTE,MtN3/saliva family domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGE7|U6KGE7_EIMTE,S1/P1nuclease,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGG8|U6KGG8_EIMTE,"U5 small nuclear ribonucleoprotein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGH5|U6KGH5_EIMTE,Derlin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGJ0|U6KGJ0_EIMTE,Protein kinase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGR1|U6KGR1_EIMTE,AMP deaminase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGT0|U6KGT0_EIMTE,Dynein attachment factor N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGU1|U6KGU1_EIMTE,3'-phosphate/5'-hydroxy nucleic acid ligase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KGV1|U6KGV1_EIMTE,leucine--tRNA ligase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KH43|U6KH43_EIMTE,tRNA-guanine(15) transglycosylase-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KH56|U6KH56_EIMTE,guanylate kinase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KH85|U6KH85_EIMTE,Peroxin-7,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHD6|U6KHD6_EIMTE,Proteasome subunit alpha type,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHH0|U6KHH0_EIMTE,2'-phosphotransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHM5|U6KHM5_EIMTE,DNA primase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHR8|U6KHR8_EIMTE,"Helicase, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHS6|U6KHS6_EIMTE,E3 ubiquitin-protein ligase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHU2|U6KHU2_EIMTE,Protein kinase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KHV5|U6KHV5_EIMTE,"Kinesin, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KI22|U6KI22_EIMTE,Coiled-coil domain-containing protein 47,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KI27|U6KI27_EIMTE,Ubiquitin thioesterase OTU,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KI46|U6KI46_EIMTE,Hypoxanthine phosphoribosyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KI63|U6KI63_EIMTE,Palmitoyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KI65|U6KI65_EIMTE,Protein kinase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KI82|U6KI82_EIMTE,Methionyl/Leucyl tRNA synthetase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIA8|U6KIA8_EIMTE,indole-3-glycerol-phosphate synthase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIB1|U6KIB1_EIMTE,HECT-type E3 ubiquitin transferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIL6|U6KIL6_EIMTE,"Pex2 / Pex12 amino terminal domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIL7|U6KIL7_EIMTE,mRNA guanylyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIM6|U6KIM6_EIMTE,Kinetochore protein NDC80,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIP0|U6KIP0_EIMTE,"ABC transporter family protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIQ8|U6KIQ8_EIMTE,ATP-dependent RNA helicase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIR6|U6KIR6_EIMTE,"60S ribosomal protein L7a, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIS9|U6KIS9_EIMTE,Adenylate kinase isoenzyme 6 homolog,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIW7|U6KIW7_EIMTE,Nucleoside diphosphate kinase,0.0,66.0,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIZ0|U6KIZ0_EIMTE,Pre-mRNA-splicing factor SLU7,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KIZ6|U6KIZ6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJ07|U6KJ07_EIMTE,poly(A)-specific ribonuclease,0.0,54.4,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJ43|U6KJ43_EIMTE,THO complex subunit 2,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJ51|U6KJ51_EIMTE,16S rRNA (uracil(1498)-N(3))-methyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJ79|U6KJ79_EIMTE,Replication stress response regulator SDE2,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJ94|U6KJ94_EIMTE,Pyroglutamyl-peptidase I,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJE2|U6KJE2_EIMTE,ABC transmembrane type-1 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJE8|U6KJE8_EIMTE,Phosphoglycerate kinase,0.0,64.1,GO:0006096,glycolytic process (biological_process),PF00162.22,PGK,0.0,Positive,0.9827292733683244
tr|U6KJH7|U6KJH7_EIMTE,alpha-amylase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJI5|U6KJI5_EIMTE,Polycystin cation channel PKD1/PKD2 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJI6|U6KJI6_EIMTE,DNA topoisomerase (ATP-hydrolyzing),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJI9|U6KJI9_EIMTE,DNA-directed DNA polymerase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJJ4|U6KJJ4_EIMTE,Small nuclear ribonucleoprotein Sm D1,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJK7|U6KJK7_EIMTE,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJK8|U6KJK8_EIMTE,Deubiquitinating enzyme MINDY-3/4 conserved domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJL3|U6KJL3_EIMTE,Ribosomal protein S15,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJN1|U6KJN1_EIMTE,Dynein heavy chain,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJR0|U6KJR0_EIMTE,AP-1 complex subunit gamma,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJS5|U6KJS5_EIMTE,DNA topoisomerase,0.0,52.2,GO:0003677,DNA binding (molecular_function),PF01131.23;PF01751.25;PF01218.21,Topoisom_bac;Toprim;Coprogen_oxidas,0.0,Negative,0.0538519300353796
tr|U6KJT5|U6KJT5_EIMTE,Sodium:solute symporter family domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJU0|U6KJU0_EIMTE,"Cell division protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJU6|U6KJU6_EIMTE,GMP synthase [glutamine-hydrolyzing],0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJU8|U6KJU8_EIMTE,DUF155 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KJW0|U6KJW0_EIMTE,Protein-serine/threonine kinase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KK26|U6KK26_EIMTE,60S ribosomal protein L13,0.0,50.0,GO:0006412,translation (biological_process),PF01294.21;PF01294.21;PF14915.9;PF14915.9;PF14915.9;PF14915.9,Ribosomal_L13e;Ribosomal_L13e;CCDC144C;CCDC144C;CCDC144C;CCDC144C,0.0,Negative,0.1381992984931956
tr|U6KKC2|U6KKC2_EIMTE,Transmembrane 9 superfamily member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKE7|U6KKE7_EIMTE,"Adenylate and guanylate cyclase catalytic domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKF2|U6KKF2_EIMTE,Ribonuclease,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKI1|U6KKI1_EIMTE,Myosin motor domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKK2|U6KKK2_EIMTE,Ribonucloprotein,0.0,72.4,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKN3|U6KKN3_EIMTE,Anaphase-promoting complex subunit 11,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKN7|U6KKN7_EIMTE,cGMP-dependent protein kinase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKQ3|U6KKQ3_EIMTE,DNA-directed RNA polymerase III subunit RPC3,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKR3|U6KKR3_EIMTE,phenylalanine--tRNA ligase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKT4|U6KKT4_EIMTE,FACT complex subunit,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKU0|U6KKU0_EIMTE,S-adenosylmethionine synthase,0.0,64.7,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKW3|U6KKW3_EIMTE,DNA-directed RNA polymerase subunit,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKW8|U6KKW8_EIMTE,F-actin-capping protein subunit alpha (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KKX1|U6KKX1_EIMTE,"Protein kinase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KL01|U6KL01_EIMTE,Kinesin-like protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KL09|U6KL09_EIMTE,"GPI-anchor transamidase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KL10|U6KL10_EIMTE,Histone H2B,0.0,61.5,GO:0003677,DNA binding (molecular_function),PF00125.27;PF00808.26;PF00808.26;PF03847.16,Histone;CBFD_NFYB_HMF;CBFD_NFYB_HMF;TFIID_20kDa,0.0,Positive,0.9667586191479218
tr|U6KL24|U6KL24_EIMTE,Tubulin beta chain,90.2,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KL36|U6KL36_EIMTE,Histone H2A,0.0,85.6,GO:0003677,DNA binding (molecular_function),PF00125.27;PF16211.8;PF00808.26,Histone;Histone_H2A_C;CBFD_NFYB_HMF,0.0,Positive,0.839732562894397
tr|U6KL66|U6KL66_EIMTE,"Dihydroorotate dehydrogenase (quinone), mitochondrial",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KL88|U6KL88_EIMTE,Splicing factor YJU2,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLB9|U6KLB9_EIMTE,IMP-specific 5'-nucleotidase 1,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLC3|U6KLC3_EIMTE,L-lactate dehydrogenase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLE2|U6KLE2_EIMTE,"Bromodomain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLE7|U6KLE7_EIMTE,SKI-interacting protein SKIP SNW domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLG8|U6KLG8_EIMTE,Protein kinase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLH2|U6KLH2_EIMTE,Crossover junction endonuclease MUS81,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLI6|U6KLI6_EIMTE,"Methionyl-tRNA formyltransferase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLK1|U6KLK1_EIMTE,"Hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLK9|U6KLK9_EIMTE,valine--tRNA ligase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLM6|U6KLM6_EIMTE,60S ribosome subunit biogenesis protein NIP7 homolog,0.0,50.0,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLM7|U6KLM7_EIMTE,"Ribosomal protein L21, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLQ3|U6KLQ3_EIMTE,Kinesin motor domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLR8|U6KLR8_EIMTE,Mitochondrial import inner membrane translocase subunit TIM50,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLS2|U6KLS2_EIMTE,SAM-dependent MTase RsmB/NOP-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLS7|U6KLS7_EIMTE,nicotinamide-nucleotide adenylyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KLT4|U6KLT4_EIMTE,KRR-R motif-containing protein 1,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
